"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Create Order","chromium","Wed Nov 20 01:12:09 GMT 2024","skipped","Wed Nov 20 01:12:09 GMT 2024","","SmokeTests.spec.js","",""
"","0","Sign Out","chromium","Wed Nov 20 01:12:09 GMT 2024","skipped","Wed Nov 20 01:12:09 GMT 2024","","SmokeTests.spec.js","",""
"","1","FAQ page","chromium","Wed Nov 20 01:12:09 GMT 2024","skipped","Wed Nov 20 01:12:09 GMT 2024","","SmokeTests.spec.js","",""
"","17192","Login","chromium","Wed Nov 20 01:11:52 GMT 2024","failed","Wed Nov 20 01:12:09 GMT 2024","","SmokeTests.spec.js","",""
