"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","FAQ page","chromium","Wed Oct 30 01:09:52 GMT 2024","skipped","Wed Oct 30 01:09:52 GMT 2024","","SmokeTests.spec.js","",""
"","0","Create Order","chromium","Wed Oct 30 01:09:52 GMT 2024","skipped","Wed Oct 30 01:09:52 GMT 2024","","SmokeTests.spec.js","",""
"","22325","Login","chromium","Wed Oct 30 01:09:30 GMT 2024","failed","Wed Oct 30 01:09:52 GMT 2024","","SmokeTests.spec.js","",""
"","0","Sign Out","chromium","Wed Oct 30 01:09:52 GMT 2024","skipped","Wed Oct 30 01:09:52 GMT 2024","","SmokeTests.spec.js","",""
