"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 13 01:02:36 GMT 2024","Tue Aug 13 01:02:51 GMT 2024","14419","chromium","SmokeTests.spec.js","","","","Login",""
"passed","Tue Aug 13 01:02:51 GMT 2024","Tue Aug 13 01:03:06 GMT 2024","15259","chromium","SmokeTests.spec.js","","","","Create Order",""
"passed","Tue Aug 13 01:03:08 GMT 2024","Tue Aug 13 01:03:10 GMT 2024","2014","chromium","SmokeTests.spec.js","","","","Sign Out",""
"passed","Tue Aug 13 01:03:06 GMT 2024","Tue Aug 13 01:03:08 GMT 2024","1854","chromium","SmokeTests.spec.js","","","","FAQ page",""
