"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16481","Login","chromium","Thu Nov 07 01:07:32 GMT 2024","failed","Thu Nov 07 01:07:48 GMT 2024","","SmokeTests.spec.js","",""
"","1","Sign Out","chromium","Thu Nov 07 01:07:48 GMT 2024","skipped","Thu Nov 07 01:07:48 GMT 2024","","SmokeTests.spec.js","",""
"","0","FAQ page","chromium","Thu Nov 07 01:07:48 GMT 2024","skipped","Thu Nov 07 01:07:48 GMT 2024","","SmokeTests.spec.js","",""
"","0","Create Order","chromium","Thu Nov 07 01:07:48 GMT 2024","skipped","Thu Nov 07 01:07:48 GMT 2024","","SmokeTests.spec.js","",""
