"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 00:54:13 GMT 2024","Fri Apr 26 00:54:14 GMT 2024","1756","chromium","SmokeTests.spec.js","","","","Sign Out",""
"passed","Fri Apr 26 00:54:01 GMT 2024","Fri Apr 26 00:54:11 GMT 2024","10267","chromium","SmokeTests.spec.js","","","","Create Order",""
"passed","Fri Apr 26 00:54:11 GMT 2024","Fri Apr 26 00:54:13 GMT 2024","1343","chromium","SmokeTests.spec.js","","","","FAQ page",""
"passed","Fri Apr 26 00:53:47 GMT 2024","Fri Apr 26 00:54:01 GMT 2024","14198","chromium","SmokeTests.spec.js","","","","Login",""
