"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15225","Login","chromium","Sat Nov 30 01:11:38 GMT 2024","failed","Sat Nov 30 01:11:53 GMT 2024","","SmokeTests.spec.js","",""
"","1","FAQ page","chromium","Sat Nov 30 01:11:53 GMT 2024","skipped","Sat Nov 30 01:11:53 GMT 2024","","SmokeTests.spec.js","",""
"","0","Sign Out","chromium","Sat Nov 30 01:11:53 GMT 2024","skipped","Sat Nov 30 01:11:53 GMT 2024","","SmokeTests.spec.js","",""
"","0","Create Order","chromium","Sat Nov 30 01:11:53 GMT 2024","skipped","Sat Nov 30 01:11:53 GMT 2024","","SmokeTests.spec.js","",""
